country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Slovenia,SVN,2021-01-17,42035.0,42035.0,,596.0,3070.0,2.02,2.02,,1477.0,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/
Slovenia,SVN,2021-01-18,43081.0,43081.0,,1046.0,2942.0,2.07,2.07,,1415.0,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/
Slovenia,SVN,2021-01-19,43869.0,43869.0,,788.0,2772.0,2.11,2.11,,1333.0,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/
Slovenia,SVN,2021-01-20,46467.0,46467.0,,2598.0,2415.0,2.24,2.24,,1162.0,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/
Slovenia,SVN,2021-01-21,52098.0,46467.0,5631.0,5631.0,2420.0,2.51,2.24,0.27,1164.0,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/
Slovenia,SVN,2021-01-22,54839.0,48170.0,6669.0,2741.0,2009.0,2.64,2.32,0.32,966.0,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/
Spain,ESP,2021-01-04,82834.0,82834.0,,,,0.18,0.18,,,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/vacunaCovid19.htm
Spain,ESP,2021-01-05,139339.0,139339.0,,56505.0,56505.0,0.3,0.3,,1209.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/vacunaCovid19.htm
Spain,ESP,2021-01-06,,,,,45248.0,,,,968.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/vacunaCovid19.htm
Spain,ESP,2021-01-07,207323.0,207323.0,,,41496.0,0.44,0.44,,888.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/vacunaCovid19.htm
Spain,ESP,2021-01-08,277976.0,277976.0,,70653.0,48786.0,0.59,0.59,,1043.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/vacunaCovid19.htm
Spain,ESP,2021-01-09,,,,,47569.0,,,,1017.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/vacunaCovid19.htm
Spain,ESP,2021-01-10,,,,,46759.0,,,,1000.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/vacunaCovid19.htm
Spain,ESP,2021-01-11,406091.0,406091.0,,,46180.0,0.87,0.87,,988.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/vacunaCovid19.htm
Spain,ESP,2021-01-12,488122.0,488122.0,,82031.0,49826.0,1.04,1.04,,1066.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/vacunaCovid19.htm
Spain,ESP,2021-01-13,581638.0,581638.0,,93516.0,58330.0,1.24,1.24,,1248.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/vacunaCovid19.htm
Spain,ESP,2021-01-14,676186.0,676186.0,,94548.0,66980.0,1.45,1.45,,1433.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/vacunaCovid19.htm
Spain,ESP,2021-01-15,768950.0,768950.0,,92764.0,70139.0,1.64,1.64,,1500.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/vacunaCovid19.htm
Spain,ESP,2021-01-16,,,,,70181.0,,,,1501.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/vacunaCovid19.htm
Spain,ESP,2021-01-17,,,,,70223.0,,,,1502.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/vacunaCovid19.htm
Spain,ESP,2021-01-18,897942.0,895627.0,2315.0,,70264.0,1.92,1.92,0.0,1503.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/vacunaCovid19.htm
Spain,ESP,2021-01-19,966097.0,956756.0,9341.0,68155.0,68282.0,2.07,2.05,0.02,1460.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/vacunaCovid19.htm
Spain,ESP,2021-01-20,1025937.0,1010295.0,15642.0,59840.0,63471.0,2.19,2.16,0.03,1358.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/vacunaCovid19.htm
Spain,ESP,2021-01-21,1103301.0,1054245.0,49056.0,77364.0,61016.0,2.36,2.25,0.1,1305.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/vacunaCovid19.htm
Spain,ESP,2021-01-22,1165825.0,1097369.0,68456.0,62524.0,56696.0,2.49,2.35,0.15,1213.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/vacunaCovid19.htm
Sweden,SWE,2020-12-27,4115.0,4115.0,,,,0.04,0.04,,,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Sweden,SWE,2020-12-28,,,,,3859.0,,,,382.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Sweden,SWE,2020-12-29,,,,,3859.0,,,,382.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Sweden,SWE,2020-12-30,,,,,3859.0,,,,382.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Sweden,SWE,2020-12-31,,,,,3859.0,,,,382.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Sweden,SWE,2021-01-01,,,,,3859.0,,,,382.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Sweden,SWE,2021-01-02,,,,,3859.0,,,,382.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Sweden,SWE,2021-01-03,31129.0,31129.0,,,3859.0,0.31,0.31,,382.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Sweden,SWE,2021-01-04,,,,,4294.0,,,,425.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Sweden,SWE,2021-01-05,,,,,4729.0,,,,468.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Sweden,SWE,2021-01-06,,,,,5165.0,,,,511.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Sweden,SWE,2021-01-07,,,,,5600.0,,,,554.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Sweden,SWE,2021-01-08,,,,,6035.0,,,,598.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Sweden,SWE,2021-01-09,,,,,6470.0,,,,641.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Sweden,SWE,2021-01-10,79466.0,79466.0,,,6905.0,0.79,0.79,,684.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Sweden,SWE,2021-01-11,,,,,7292.0,,,,722.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Sweden,SWE,2021-01-12,,,,,7680.0,,,,760.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Sweden,SWE,2021-01-13,,,,,8067.0,,,,799.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Sweden,SWE,2021-01-14,,,,,8454.0,,,,837.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Sweden,SWE,2021-01-15,,,,,8841.0,,,,875.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Sweden,SWE,2021-01-16,,,,,9228.0,,,,914.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Sweden,SWE,2021-01-17,146775.0,146775.0,,,9616.0,1.45,1.45,,952.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik-over-vaccinerade-mot-covid-19/
Switzerland,CHE,2020-12-23,0.0,0.0,,,,0.0,0.0,,,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2020-12-24,,,,,3000.0,,,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2020-12-25,,,,,3000.0,,,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2020-12-26,,,,,3000.0,,,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2020-12-27,,,,,3000.0,,,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2020-12-28,,,,,3000.0,,,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2020-12-29,,,,,3000.0,,,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2020-12-30,,,,,3000.0,,,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2020-12-31,,,,,3000.0,,,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2021-01-01,,,,,3000.0,,,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2021-01-02,,,,,3000.0,,,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2021-01-03,,,,,3000.0,,,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2021-01-04,,,,,3000.0,,,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2021-01-05,,,,,3000.0,,,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2021-01-06,,,,,3000.0,,,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2021-01-07,,,,,3000.0,,,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2021-01-08,,,,,3000.0,,,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2021-01-09,,,,,3000.0,,,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2021-01-10,,,,,3000.0,,,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2021-01-11,,,,,3000.0,,,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2021-01-12,,,,,3000.0,,,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2021-01-13,,,,,3000.0,,,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2021-01-14,66000.0,66000.0,,,3000.0,0.76,0.76,,347.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2021-01-15,,,,,3829.0,,,,442.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2021-01-16,,,,,4657.0,,,,538.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2021-01-17,,,,,5486.0,,,,634.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2021-01-18,,,,,6314.0,,,,730.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2021-01-19,110000.0,110000.0,,,7143.0,1.27,1.27,,825.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2021-01-20,,,,,10984.0,,,,1269.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Switzerland,CHE,2021-01-21,169783.0,169783.0,,,14826.0,1.96,1.96,,1713.0,Pfizer/BioNTech,Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
Turkey,TUR,2021-01-13,0.0,0.0,,,,0.0,0.0,,,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-14,279452.0,279452.0,,279452.0,279452.0,0.33,0.33,,3313.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-15,616652.0,616652.0,,337200.0,308326.0,0.73,0.73,,3656.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-16,676903.0,676903.0,,60251.0,225634.0,0.8,0.8,,2675.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-17,706451.0,706451.0,,29548.0,176613.0,0.84,0.84,,2094.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-18,832412.0,832412.0,,125961.0,166482.0,0.99,0.99,,1974.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-19,950635.0,950635.0,,118223.0,158439.0,1.13,1.13,,1879.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-20,1052493.0,1052493.0,,101858.0,150356.0,1.25,1.25,,1783.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-21,1120258.0,1120258.0,,67765.0,120115.0,1.33,1.33,,1424.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-22,1202212.0,1202212.0,,81954.0,83651.0,1.43,1.43,,992.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-23,1226883.0,1226883.0,,24671.0,78569.0,1.45,1.45,,932.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
United Arab Emirates,ARE,2021-01-05,826301.0,,,,,8.35,,,,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-06,,,,,30698.0,,,,3104.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,https://covid19.ncema.gov.ae/en
